-7448.634526151222,-7431.494628474539,,-7434.542139538377,17.139897676683177,
-7620.229169470303,-7589.743032272665,,-7434.542139538377,30.486137197637618,
-7222.407187618681,-7180.851685213863,,-7434.542139538377,41.55550240481807,
-7372.143238868048,-7356.438477145565,,-7434.542139538377,15.704761722482544,
-7557.172691323143,-7500.332307618365,,-7434.542139538377,56.840383704778105,
-7782.7047458288835,-7767.973802276372,,-7434.542139538377,14.730943552511235,
-7173.568962506148,-7165.685014012986,,-7434.542139538377,7.88394849316137,
-8070.229704781547,-8056.728220233432,,-7434.542139538377,13.501484548115513,
-7619.534210200575,-7603.653447971918,,-7434.542139538377,15.880762228657659,
-7490.160513613823,-7483.377341942212,,-7434.542139538377,6.783171671610944,
-7451.669364699831,-7446.955235658368,,-7434.542139538377,4.714129041462911,
-7630.145808008239,-7604.450139683102,,-7434.542139538377,25.695668325137376,
-7098.65930548963,-7092.341446436147,,-7434.542139538377,6.317859053483517,
-7036.26191663317,-7007.690223232862,,-7434.542139538377,28.571693400307595,
-7539.096371306928,-7510.968664120446,,-7434.542139538377,28.12770718648153,
-7063.803453852223,-7036.10857612781,,-7434.542139538377,27.694877724413345,
-7199.588136383833,-7172.194125719633,,-7434.542139538377,27.394010664200323,
-7745.776010944669,-7717.911904866608,,-7434.542139538377,27.864106078061013,
-7558.869080788125,-7537.9347359068115,,-7434.542139538377,20.934344881313336,
-7203.876484048139,-7196.985147489676,,-7434.542139538377,6.891336558463081,
-7993.835840037214,-7981.453583977645,,-7434.542139538377,12.382256059569045,
-7243.796516789011,-7236.343487043626,,-7434.542139538377,7.453029745384811,
-7134.489095228758,-7124.425820476514,,-7434.542139538377,10.06327475224407,
-7210.942738703539,-7185.801281779869,,-7434.542139538377,25.141456923670376,
-6992.246854276705,-6985.318214339097,,-7434.542139538377,6.928639937607841,
-7436.908824879248,-7432.608803492905,,-7434.542139538377,4.300021386342451,
-7620.547431505821,-7601.939793746686,,-7434.542139538377,18.607637759135287,
-7711.540837547946,-7706.787808236146,,-7434.542139538377,4.753029311799764,
-7712.871138526566,-7705.23188573594,,-7434.542139538377,7.639252790626415,
-7690.464785616671,-7677.673135540365,,-7434.542139538377,12.791650076305814,
-7876.430397573747,-7839.259601523393,,-7434.542139538377,37.1707960503536,
-7739.014979262478,-7710.458988684849,,-7434.542139538377,28.555990577629018,
-7433.5240421592525,-7419.128228044192,,-7434.542139538377,14.395814115060602,
-7555.389728087709,-7520.940462643179,,-7434.542139538377,34.44926544453028,
-7223.679546779037,-7218.624061525228,,-7434.542139538377,5.055485253808911,
-7598.693683022666,-7579.411365498317,,-7434.542139538377,19.28231752434931,
-7342.001011944591,-7330.688631461709,,-7434.542139538377,11.312380482881963,
-7338.775606697238,-7321.42529797309,,-7434.542139538377,17.350308724147908,
-7568.9191239040865,-7561.632311604362,,-7434.542139538377,7.286812299724261,
-7182.68192200536,-7173.246885771455,,-7434.542139538377,9.435036233905521,
-7362.086599043048,-7323.7451368448565,,-7434.542139538377,38.34146219819195,
-7249.736938117593,-7245.443876630805,,-7434.542139538377,4.293061486788247,
-7614.070002743757,-7578.549715736445,,-7434.542139538377,35.52028700731171,
-7645.591583458428,-7641.3716774651575,,-7434.542139538377,4.219905993270913,
-7816.175045069746,-7810.248225686467,,-7434.542139538377,5.926819383279508,
-7557.55568903492,-7549.852576754837,,-7434.542139538377,7.703112280082678,
-7354.617042447037,-7341.360487538676,,-7434.542139538377,13.256554908361068,
-7719.712607110646,-7705.7897006887815,,-7434.542139538377,13.922906421864354,
-7404.692216925978,-7395.868648187133,,-7434.542139538377,8.823568738845097,
-7017.736580168144,-7002.24890477015,,-7434.542139538377,15.48767539799428,
-7581.579985930561,-7562.2182064241615,,-7434.542139538377,19.361779506399216,
-7383.838790929009,-7331.39820316435,,-7434.542139538377,52.44058776465863,
-7585.066098641626,-7563.453067320593,,-7434.542139538377,21.613031321033304,
-7517.116725171298,-7497.006766647283,,-7434.542139538377,20.109958524014473,
-7414.222165391855,-7397.101704115822,,-7434.542139538377,17.120461276032984,
-7361.884228703107,-7337.970480744945,,-7434.542139538377,23.913747958161366,
-7393.076911728622,-7374.072135948812,,-7434.542139538377,19.00477577981019,
-7408.800256138427,-7381.7872692419405,,-7434.542139538377,27.012986896486836,
-7369.120237302493,-7357.667441812799,,-7434.542139538377,11.452795489693926,
-7813.141494771034,-7803.331964102085,,-7434.542139538377,9.809530668948355,
-7609.749062705126,-7597.624370962611,,-7434.542139538377,12.124691742515097,
-7465.132587579566,-7442.924476938076,,-7434.542139538377,22.20811064148984,
-7468.560401364418,-7422.162659925211,,-7434.542139538377,46.397741439206584,
-7469.970141676013,-7461.820286902022,,-7434.542139538377,8.149854773990228,
-7354.700916309459,-7341.094996057913,,-7434.542139538377,13.605920251546195,
-7189.488225903148,-7187.515771123441,,-7434.542139538377,1.972454779707732,
-7760.55601644206,-7737.254216622422,,-7434.542139538377,23.30179981963829,
-7784.684642433541,-7774.386911035622,,-7434.542139538377,10.297731397919051,
-7368.788669783734,-7357.766072102148,,-7434.542139538377,11.022597681585466,
-7866.067536183516,-7822.814250526857,,-7434.542139538377,43.25328565665859,
-7498.2348699684635,-7462.102428750657,,-7434.542139538377,36.132441217806445,
-7126.248364785919,-7044.935717422526,,-7434.542139538377,81.3126473633929,
-7543.196558071659,-7536.504363271457,,-7434.542139538377,6.6921948002018325,
-7128.979711742985,-7123.803736474968,,-7434.542139538377,5.175975268017282,
-7147.041871705268,-7141.214408657914,,-7434.542139538377,5.827463047354286,
-6900.529942423243,-6877.984707861844,,-7434.542139538377,22.5452345613985,
-7678.2373798190165,-7663.7047902887625,,-7434.542139538377,14.532589530253972,
-7660.29359529056,-7643.429558594561,,-7434.542139538377,16.864036695998948,
-7279.122857581033,-7273.592405261957,,-7434.542139538377,5.530452319076176,
-7259.1104865358675,-7243.661111194435,,-7434.542139538377,15.449375341432642,
-7389.157444751693,-7383.604677293439,,-7434.542139538377,5.552767458254493,
-7451.58952225332,-7435.050576521631,,-7434.542139538377,16.538945731688727,
-7614.1516489298565,-7599.051801988612,,-7434.542139538377,15.099846941244323,
-7614.067898950361,-7592.244649891237,,-7434.542139538377,21.823249059124464,
-7673.420684959839,-7656.724368918975,,-7434.542139538377,16.696316040863167,
-7642.136205018495,-7593.680429667291,,-7434.542139538377,48.455775351204466,
-7465.394142623298,-7417.633197655885,,-7434.542139538377,47.7609449674128,
-7677.271675078649,-7641.613320390928,,-7434.542139538377,35.65835468772184,
-7848.498705444973,-7839.979275631736,,-7434.542139538377,8.519429813237366,
-7704.9443120972965,-7698.291659541119,,-7434.542139538377,6.6526525561776,
-7473.877821518422,-7461.515100726467,,-7434.542139538377,12.362720791955326,
-7342.893737103174,-7334.508149366667,,-7434.542139538377,8.38558773650766,
-7398.641262915931,-7390.128728016719,,-7434.542139538377,8.512534899212369,
-7151.210259157914,-7136.790093996142,,-7434.542139538377,14.420165161772275,
-7172.097119442242,-7127.198205676376,,-7434.542139538377,44.89891376586547,
-7351.420514006452,-7317.658752611318,,-7434.542139538377,33.76176139513427,
-7169.65459607823,-7167.101683831239,,-7434.542139538377,2.5529122469906724,
-7441.9684452106685,-7435.219373807608,,-7434.542139538377,6.749071403060952,
-7340.584021281051,-7322.465383971115,,-7434.542139538377,18.118637309935366,
-7211.598707077824,-7171.264702851844,,-7434.542139538377,40.3340042259797,
-7564.922284862822,-7561.667577776635,,-7434.542139538377,3.254707086187409,
-7221.6762514523325,-7195.084386667863,,-7434.542139538377,26.59186478446918,
-7568.159202711305,-7550.781560827471,,-7434.542139538377,17.37764188383335,
-7187.931111816248,-7157.11205103809,,-7434.542139538377,30.81906077815802,
-7365.294667363749,-7351.11296792568,,-7434.542139538377,14.18169943806879,
-7115.1368579788605,-7082.2498577939095,,-7434.542139538377,32.88700018495092,
-7101.7765968422445,-7093.8909855617185,,-7434.542139538377,7.885611280526064,
-7500.325957098777,-7435.7874118277,,-7434.542139538377,64.53854527107615,
-7494.20903172516,-7472.489497542652,,-7434.542139538377,21.719534182507232,
-7249.919298191429,-7232.031657074307,,-7434.542139538377,17.887641117122257,
-7012.997869220506,-7002.619354112448,,-7434.542139538377,10.37851510805831,
-7733.121870463357,-7713.142147208618,,-7434.542139538377,19.97972325473893,
-7518.615275575441,-7507.664629152434,,-7434.542139538377,10.950646423007129,
-7453.36386716132,-7444.9237374798795,,-7434.542139538377,8.44012968144034,
-7683.5783988651265,-7672.470315106846,,-7434.542139538377,11.108083758280372,
-7569.705114746233,-7546.409573741159,,-7434.542139538377,23.295541005074483,
-7314.192646155166,-7298.947142729338,,-7434.542139538377,15.245503425827337,
-7415.019091016299,-7397.034503998498,,-7434.542139538377,17.98458701780146,
-7278.617891205536,-7254.678415891331,,-7434.542139538377,23.939475314205083,
-7347.856131515775,-7321.082440764425,,-7434.542139538377,26.773690751349932,
-7508.3153800520395,-7505.895723831017,,-7434.542139538377,2.4196562210227057,
-7279.273217114476,-7266.938196730524,,-7434.542139538377,12.335020383951814,
-7407.774479662324,-7395.525312141484,,-7434.542139538377,12.249167520839364,
-7295.315858489402,-7284.401833911192,,-7434.542139538377,10.914024578210046,
-7656.990942386241,-7640.158101273843,,-7434.542139538377,16.832841112397546,
-7516.802161014703,-7503.635168445307,,-7434.542139538377,13.166992569396825,
-7117.395533999055,-7099.123142443811,,-7434.542139538377,18.272391555244212,
-7634.52858205354,-7626.717265602349,,-7434.542139538377,7.811316451191487,
-7800.296715107371,-7772.4722151731885,,-7434.542139538377,27.824499934182313,
-7481.195201479236,-7473.451106337456,,-7434.542139538377,7.744095141780235,
-7755.974835104186,-7730.597834983553,,-7434.542139538377,25.377000120633056,
-8244.193784328188,-8212.92032072595,,-7434.542139538377,31.273463602237825,
-8148.544509089349,-8132.057815224038,,-7434.542139538377,16.48669386531128,
-8037.303882188565,-8006.633223507757,,-7434.542139538377,30.67065868080772,
-7374.091325362882,-7358.64336251663,,-7434.542139538377,15.447962846252267,
-7777.469371879352,-7747.802205125001,,-7434.542139538377,29.667166754351456,
-7267.974250453783,-7246.684662818732,,-7434.542139538377,21.28958763505034,
-7454.341627320043,-7410.973815381129,,-7434.542139538377,43.3678119389142,
-7699.969861641052,-7683.484416017028,,-7434.542139538377,16.485445624024578,
-7391.923846081915,-7384.969489289296,,-7434.542139538377,6.954356792619365,
-7637.4734533161145,-7631.034533790336,,-7434.542139538377,6.438919525778147,
-7519.1092076603845,-7487.473385020444,,-7434.542139538377,31.63582263994067,
-7389.148551376039,-7369.776471273926,,-7434.542139538377,19.372080102112704,
-7287.210170557219,-7270.657271752474,,-7434.542139538377,16.552898804744473,
-7317.792408987752,-7288.715152643752,,-7434.542139538377,29.07725634400049,
-7499.396543113182,-7488.281714395629,,-7434.542139538377,11.114828717552882,
-7658.557401151662,-7630.516073890079,,-7434.542139538377,28.04132726158332,
-7620.18764542926,-7600.547520696813,,-7434.542139538377,19.640124732446566,
-7513.946414609779,-7495.092063544207,,-7434.542139538377,18.85435106557179,
-7368.823825444812,-7339.345180116906,,-7434.542139538377,29.478645327906634,
-7201.261518540381,-7187.7276179119735,,-7434.542139538377,13.533900628407537,
-7958.149676753756,-7918.4118898927845,,-7434.542139538377,39.73778686097103,
-7800.891026844199,-7732.418955226282,,-7434.542139538377,68.4720716179163,
-7451.401565415168,-7446.986271456059,,-7434.542139538377,4.415293959109476,
-7507.033569740807,-7489.193864838977,,-7434.542139538377,17.839704901830373,
-7238.512666317587,-7233.684110164871,,-7434.542139538377,4.828556152716374,
-7383.7414257109685,-7375.689439551744,,-7434.542139538377,8.051986159224725,
-7976.530967413419,-7952.212789883406,,-7434.542139538377,24.31817753001269,
-7509.520572949415,-7463.087798112535,,-7434.542139538377,46.43277483687962,
-7175.3437748312535,-7156.873278078865,,-7434.542139538377,18.4704967523885,
-7350.966407669088,-7333.932590041932,,-7434.542139538377,17.033817627156168,
-7384.529776730525,-7376.347453128029,,-7434.542139538377,8.182323602495671,
-7581.84908567929,-7573.6090475962255,,-7434.542139538377,8.240038083064064,
-7439.623619018842,-7436.944132042686,,-7434.542139538377,2.679486976156113,
-7631.1508338153835,-7619.1999432658695,,-7434.542139538377,11.950890549514043,
-7433.471548299363,-7396.763793894049,,-7434.542139538377,36.70775440531452,
-7225.999412339426,-7217.077928695091,,-7434.542139538377,8.92148364433524,
-7538.950064294696,-7464.4975351026105,,-7434.542139538377,74.45252919208542,
-7240.381943188205,-7158.185083495331,,-7434.542139538377,82.19685969287366,
-7292.497044440779,-7278.862600846474,,-7434.542139538377,13.634443594304685,
-7692.00268913715,-7681.40227231834,,-7434.542139538377,10.600416818810118,
-7248.207994651557,-7231.06255376762,,-7434.542139538377,17.145440883937226,
-7040.554264611407,-7030.683266095235,,-7434.542139538377,9.870998516172222,
-7982.904671262231,-7963.686294164941,,-7434.542139538377,19.218377097290613,
-7453.370967307618,-7434.461607493732,,-7434.542139538377,18.909359813886113,
-7538.860602335109,-7529.074260426369,,-7434.542139538377,9.786341908740724,
-7137.5632389037,-7128.600448445758,,-7434.542139538377,8.962790457941992,
-7330.979453147629,-7323.797311208098,,-7434.542139538377,7.182141939530993,
-7512.511433252853,-7508.532886751961,,-7434.542139538377,3.9785465008917527,
-7248.945160830714,-7234.141269383719,,-7434.542139538377,14.803891446994385,
-7461.132046266456,-7448.428870447439,,-7434.542139538377,12.703175819016906,
-7721.315611987973,-7695.623066180365,,-7434.542139538377,25.69254580760844,
-7438.276227572616,-7425.310122319651,,-7434.542139538377,12.966105252965463,
-6963.066804352215,-6942.54241378724,,-7434.542139538377,20.524390564974965,
-7407.003747778712,-7385.40641768343,,-7434.542139538377,21.597330095281905,
-7221.00032989609,-7193.704582292533,,-7434.542139538377,27.295747603557174,
-6797.916198929079,-6766.8225571811,,-7434.542139538377,31.093641747978836,
-7564.3561464866725,-7547.631417154253,,-7434.542139538377,16.724729332419884,
-6892.108025505165,-6884.886776222569,,-7434.542139538377,7.221249282595636,
-7548.881910782796,-7541.595796961424,,-7434.542139538377,7.286113821372055,
-7492.109174656981,-7477.117064645795,,-7434.542139538377,14.992110011186014,
-7599.439753984435,-7550.570009411876,,-7434.542139538377,48.869744572559284,
-7205.324838138822,-7183.619867727189,,-7434.542139538377,21.70497041163344,
-7489.349480134776,-7461.657996989557,,-7434.542139538377,27.691483145218626,
-7296.185932501966,-7269.074327252614,,-7434.542139538377,27.11160524935167,
-7555.894791730727,-7547.006451736005,,-7434.542139538377,8.888339994721719,
-7202.993357694433,-7197.570822543122,,-7434.542139538377,5.422535151311422,
-7232.423597594083,-7210.6990818408185,,-7434.542139538377,21.724515753264313,
-7602.089064495038,-7585.965023871032,,-7434.542139538377,16.12404062400583,
-7527.3182630900565,-7518.230326772329,,-7434.542139538377,9.087936317727326,
-7223.567046485877,-7219.539095487917,,-7434.542139538377,4.027950997960033,
-7411.794979705349,-7395.679637356242,,-7434.542139538377,16.115342349106868,
-7037.435352619719,-7028.082372195745,,-7434.542139538377,9.352980423974259,
-7167.520037526255,-7151.46527870565,,-7434.542139538377,16.054758820604548,
-7587.888835910457,-7563.3480394635435,,-7434.542139538377,24.54079644691319,
-7592.137152317391,-7585.000710615201,,-7434.542139538377,7.136441702190496,
-7415.508176050628,-7411.696138900013,,-7434.542139538377,3.8120371506156516,
-7601.202443828592,-7579.532365462102,,-7434.542139538377,21.67007836649009,
-7499.834968273626,-7497.428798715225,,-7434.542139538377,2.406169558401416,
-7148.453060766882,-7134.184582329323,,-7434.542139538377,14.26847843755877,
-7532.247486442745,-7500.631647481927,,-7434.542139538377,31.61583896081811,
-7611.574211038715,-7603.075388949405,,-7434.542139538377,8.498822089309215,
-7538.708386045843,-7511.227599968185,,-7434.542139538377,27.480786077658195,
-7416.340331368009,-7405.057763586104,,-7434.542139538377,11.282567781905527,
-7656.14076097783,-7643.865809899491,,-7434.542139538377,12.274951078338745,
-7435.251417268345,-7427.269887730411,,-7434.542139538377,7.981529537933966,
-7170.960147817032,-7163.116713889389,,-7434.542139538377,7.843433927642764,
-7770.804490665398,-7761.455160798804,,-7434.542139538377,9.349329866593507,
-7576.637218063644,-7565.747128717041,,-7434.542139538377,10.890089346602508,
-7089.961698200406,-7058.168790939991,,-7434.542139538377,31.79290726041563,
-7508.297662832149,-7467.3887695780595,,-7434.542139538377,40.90889325408989,
-7286.463276778693,-7266.31172633734,,-7434.542139538377,20.15155044135372,
-7636.013235768913,-7624.9814733416915,,-7434.542139538377,11.03176242722111,
-7351.296899148089,-7332.887187392073,,-7434.542139538377,18.409711756015895,
-7355.728897420684,-7347.250112101479,,-7434.542139538377,8.47878531920469,
-7848.271245018018,-7820.67834915666,,-7434.542139538377,27.592895861357647,
-7555.375814306482,-7540.9035331075065,,-7434.542139538377,14.472281198975907,
-7540.989875409186,-7512.660171670124,,-7434.542139538377,28.329703739062097,
-7614.929701766973,-7605.615404779284,,-7434.542139538377,9.314296987688977,
-7301.654847834751,-7261.928705853601,,-7434.542139538377,39.72614198115025,
-7737.647621633474,-7728.077754978262,,-7434.542139538377,9.569866655211626,
-7927.670388043608,-7914.429458974386,,-7434.542139538377,13.240929069222148,
-7350.033276960994,-7329.247651731069,,-7434.542139538377,20.785625229925245,
-7920.560536611992,-7912.963051344243,,-7434.542139538377,7.597485267749107,
-7739.897908487163,-7729.379590049215,,-7434.542139538377,10.518318437947528,
-7601.8696488353025,-7588.487795996305,,-7434.542139538377,13.381852838997474,
-7345.514632031392,-7333.96414063288,,-7434.542139538377,11.55049139851144,
-7562.116874158813,-7548.006422883027,,-7434.542139538377,14.110451275785636,
-7414.875789457351,-7395.643456448972,,-7434.542139538377,19.2323330083791,
-7439.148193894342,-7431.545519597501,,-7434.542139538377,7.6026742968406325,
-7755.721922128378,-7743.065466857389,,-7434.542139538377,12.656455270988772,
-7525.748214307411,-7514.829954123163,,-7434.542139538377,10.918260184248538,
-7828.20734979303,-7817.789152909225,,-7434.542139538377,10.41819688380474,
-7223.764063651169,-7218.24662959507,,-7434.542139538377,5.517434056098864,
-7730.016292696714,-7698.162132810469,,-7434.542139538377,31.854159886244815,
-7270.631463119088,-7261.007398491592,,-7434.542139538377,9.62406462749641,
-7391.78697252683,-7363.30547933497,,-7434.542139538377,28.481493191859954,
-7324.366519760192,-7314.429413458209,,-7434.542139538377,9.937106301983476,
-7292.708547791318,-7275.149858578899,,-7434.542139538377,17.558689212419267,
-7383.490195403063,-7367.950577765796,,-7434.542139538377,15.539617637266929,
-7467.489303755556,-7447.438724688771,,-7434.542139538377,20.05057906678485,
-7262.171596792293,-7255.793717921734,,-7434.542139538377,6.377878870558561,
-7510.2996120977205,-7496.913450492087,,-7434.542139538377,13.386161605633788,
-7556.921622870343,-7520.797227540784,,-7434.542139538377,36.124395329558865,
-7635.268458521988,-7622.884748806723,,-7434.542139538377,12.383709715264558,
-7210.599100397896,-7184.017258723951,,-7434.542139538377,26.581841673944837,
-7278.619511641509,-7274.416372841915,,-7434.542139538377,4.203138799593944,
-7783.571121265352,-7766.4877439659795,,-7434.542139538377,17.08337729937284,
-7285.473969451492,-7277.450151528096,,-7434.542139538377,8.023817923395654,
-7589.396174495086,-7583.047506295085,,-7434.542139538377,6.3486682000002475,
-7355.528924412714,-7339.644725623003,,-7434.542139538377,15.884198789711263,
-7407.834308511349,-7398.64026442627,,-7434.542139538377,9.19404408507944,
-7906.379413441868,-7880.427505511433,,-7434.542139538377,25.951907930434572,
-7426.740198718604,-7408.882735398047,,-7434.542139538377,17.857463320557144,
-7306.17228800816,-7276.435157673138,,-7434.542139538377,29.737130335021902,
-7278.848546975524,-7247.782676531365,,-7434.542139538377,31.065870444159373,
-7428.259795733192,-7421.397762990493,,-7434.542139538377,6.86203274269883,
-7623.014859724136,-7612.88350981342,,-7434.542139538377,10.13134991071638,
-7528.16430268662,-7517.570422789457,,-7434.542139538377,10.593879897163788,
-7447.512342075586,-7442.939635770056,,-7434.542139538377,4.572706305530119,
-7564.584505407802,-7504.52769229625,,-7434.542139538377,60.05681311155149,
-7683.209415484372,-7665.263208591666,,-7434.542139538377,17.94620689270596,
-7338.099155004098,-7318.305212299731,,-7434.542139538377,19.79394270436751,
-7373.231097554098,-7356.768425220311,,-7434.542139538377,16.46267233378694,
-7486.4270738219875,-7472.5443947757,,-7434.542139538377,13.882679046287194,
-6780.744600670896,-6771.044407503029,,-7434.542139538377,9.700193167866928,
-7436.301960116075,-7405.617311824696,,-7434.542139538377,30.684648291378835,
-7520.048357633371,-7509.3572788415,,-7434.542139538377,10.691078791870495,
-7506.094063513293,-7498.365074765854,,-7434.542139538377,7.728988747438962,
-7352.514839639275,-7341.592698371221,,-7434.542139538377,10.922141268054474,
-7889.92921625694,-7882.534891375693,,-7434.542139538377,7.394324881246575,
-7190.073353698665,-7173.829705763026,,-7434.542139538377,16.243647935639274,
-7542.634313562282,-7538.183551438761,,-7434.542139538377,4.45076212352069,
-7476.372229392381,-7458.477130091327,,-7434.542139538377,17.89509930105396,
-7188.808305347657,-7178.464897457541,,-7434.542139538377,10.343407890115486,
-7576.937105260561,-7571.089349453666,,-7434.542139538377,5.847755806895293,
-7342.308784580192,-7333.81236509021,,-7434.542139538377,8.496419489982145,
-7558.519032569546,-7526.454095629833,,-7434.542139538377,32.064936939712425,
-7123.365634405589,-7117.390208803408,,-7434.542139538377,5.975425602180621,
-7668.15468732379,-7639.27875742365,,-7434.542139538377,28.875929900140363,
-7508.379361810548,-7498.378688486425,,-7434.542139538377,10.000673324123454,
-7350.713750044175,-7325.398980039413,,-7434.542139538377,25.314770004762067,
-7382.137292754427,-7364.857084116078,,-7434.542139538377,17.280208638348995,
-7416.460764647358,-7408.8136296523,,-7434.542139538377,7.647134995057968,
-7290.556119117889,-7278.263237323229,,-7434.542139538377,12.292881794659479,
-7630.259115576398,-7619.9047221230685,,-7434.542139538377,10.354393453329067,
-7279.374205191875,-7263.452465646574,,-7434.542139538377,15.921739545301534,
-7074.63058217987,-7062.813731393176,,-7434.542139538377,11.816850786693976,
-7786.368087897735,-7779.561132516149,,-7434.542139538377,6.806955381585794,
-7743.388671133753,-7727.489818673976,,-7434.542139538377,15.898852459777117,
-7584.850593641539,-7578.136255697032,,-7434.542139538377,6.714337944506951,
-7530.14904683294,-7522.389494942305,,-7434.542139538377,7.759551890635521,
-7402.131954693968,-7385.496963897806,,-7434.542139538377,16.63499079616122,
-7834.551475359289,-7779.076657682938,,-7434.542139538377,55.47481767635054,
-7215.311563937315,-7201.243977070085,,-7434.542139538377,14.067586867230602,
-7785.0749144069305,-7778.676247484222,,-7434.542139538377,6.398666922708799,
-7113.5309364863515,-7083.257820695058,,-7434.542139538377,30.273115791293094,
-7574.061655995862,-7564.188978086725,,-7434.542139538377,9.872677909136655,
-7804.025944009108,-7791.227629370523,,-7434.542139538377,12.798314638584998,
-7649.793352425342,-7645.014229045792,,-7434.542139538377,4.779123379550583,
-7400.432126803081,-7383.062538027109,,-7434.542139538377,17.36958877597135,
-7350.516767268708,-7333.415940735815,,-7434.542139538377,17.100826532892825,
-7479.692489864519,-7471.494377078782,,-7434.542139538377,8.198112785737067,
-7427.5999606155365,-7392.821086254396,,-7434.542139538377,34.77887436114088,
-7491.495474850219,-7429.993824581919,,-7434.542139538377,61.50165026829927,
-7357.007568692029,-7346.390864684409,,-7434.542139538377,10.616704007619774,
-7506.053230862899,-7479.294676522362,,-7434.542139538377,26.758554340536648,
-7526.838374683422,-7505.298662316585,,-7434.542139538377,21.539712366837193,
-7338.32759328061,-7328.915928634126,,-7434.542139538377,9.411664646483587,
-6817.46093642343,-6806.5512545773,,-7434.542139538377,10.909681846130297,
-7449.553110070933,-7440.966415547774,,-7434.542139538377,8.586694523159167,
-7717.06195990049,-7714.411243089557,,-7434.542139538377,2.6507168109337726,
-7783.483045615224,-7775.002400070232,,-7434.542139538377,8.480645544991603,
-7236.485886521383,-7187.19090001673,,-7434.542139538377,49.294986504653025,
-7413.835213143144,-7407.331495322045,,-7434.542139538377,6.5037178210986895,
-7706.475794245518,-7687.137194250629,,-7434.542139538377,19.338599994888682,
-7408.010787231613,-7397.230957372783,,-7434.542139538377,10.779829858829544,
-7926.548749745994,-7919.611544179121,,-7434.542139538377,6.937205566873672,
-7634.207411480187,-7628.6854751080355,,-7434.542139538377,5.521936372151686,
-7792.868875490249,-7774.0220250909915,,-7434.542139538377,18.846850399257164,
-7629.509102320214,-7620.1697595278065,,-7434.542139538377,9.339342792407479,
-7149.080660064263,-7143.090450807201,,-7434.542139538377,5.990209257061906,
-7545.319793855224,-7527.5213813809905,,-7434.542139538377,17.798412474233373,
-7371.051344640254,-7355.562537500254,,-7434.542139538377,15.488807140000063,
-7428.906972520122,-7413.753831861686,,-7434.542139538377,15.153140658435404,
-7632.261655024824,-7623.558401962428,,-7434.542139538377,8.70325306239556,
-7892.854797934376,-7887.778858006542,,-7434.542139538377,5.0759399278340425,
-7551.444324128469,-7540.175719255902,,-7434.542139538377,11.268604872567266,
-7705.864419262354,-7685.889997446407,,-7434.542139538377,19.974421815947608,
-7759.868797557623,-7752.666138651254,,-7434.542139538377,7.202658906368924,
-7085.046499756899,-7028.348510118607,,-7434.542139538377,56.6979896382918,
-7170.919978123665,-7141.185796658866,,-7434.542139538377,29.734181464798894,
-7652.536616763841,-7643.625952484665,,-7434.542139538377,8.910664279176672,
-7404.623531545627,-7389.153435766422,,-7434.542139538377,15.470095779204712,
-7316.423423651149,-7289.370092585492,,-7434.542139538377,27.053331065657403,
-7959.246440989653,-7947.340744666076,,-7434.542139538377,11.905696323577104,
-7324.100845268051,-7309.221326668595,,-7434.542139538377,14.879518599455878,
-7397.119484739099,-7388.939292704775,,-7434.542139538377,8.180192034324136,
-7480.24758550732,-7464.922262511701,,-7434.542139538377,15.32532299561899,
-7394.654448325526,-7385.420644994989,,-7434.542139538377,9.23380333053683,
-7470.863020003893,-7427.519795484784,,-7434.542139538377,43.343224519109754,
-7115.23744892849,-7108.715653696254,,-7434.542139538377,6.5217952322364,
-7263.5356547176125,-7253.7423983197095,,-7434.542139538377,9.793256397902951,
-7285.405394579062,-7259.288382907515,,-7434.542139538377,26.117011671546607,
-8008.538862417442,-7978.826029851933,,-7434.542139538377,29.712832565509416,
-7380.978552120089,-7362.835034253213,,-7434.542139538377,18.14351786687621,
-7046.498624349877,-7032.361139085825,,-7434.542139538377,14.137485264051975,
-7669.137260690719,-7647.860511247261,,-7434.542139538377,21.276749443458357,
-7431.475813683707,-7416.225069998808,,-7434.542139538377,15.250743684899135,
-7574.70133240979,-7558.856910957164,,-7434.542139538377,15.844421452626193,
-7370.544982426197,-7365.421199464919,,-7434.542139538377,5.123782961278266,
-7596.23977843947,-7569.164521432135,,-7434.542139538377,27.075257007334585,
-7556.459724501236,-7545.414391501442,,-7434.542139538377,11.045332999794482,
-7505.499194431948,-7499.517034161452,,-7434.542139538377,5.982160270496024,
-7399.402066436925,-7391.464352780734,,-7434.542139538377,7.93771365619159,
-7465.838789494924,-7440.889248188758,,-7434.542139538377,24.949541306165884,
-7229.833581205174,-7219.628508770162,,-7434.542139538377,10.20507243501197,
-7409.808431103041,-7394.144285676527,,-7434.542139538377,15.664145426513642,
-7532.41755528719,-7515.333328675661,,-7434.542139538377,17.08422661152963,
-7347.396094420973,-7295.409788200558,,-7434.542139538377,51.98630622041492,
-7638.131806526876,-7625.293081452081,,-7434.542139538377,12.838725074794638,
-7333.422210890802,-7322.052554145572,,-7434.542139538377,11.369656745229804,
-7428.106866755899,-7420.533400601536,,-7434.542139538377,7.5734661543629045,
-7625.449373110434,-7607.411807006209,,-7434.542139538377,18.037566104225334,
-7136.858504641872,-7134.60539501431,,-7434.542139538377,2.2531096275624805,
-7805.7359401572685,-7801.584646275511,,-7434.542139538377,4.151293881757738,
